Tag_Category,Line_Number,Matched_Text,Context
CATEGORY_Finance,679,credit,"sses, they got their credit, they worked on their credit, they became that homeowner, they're having a hom"
CATEGORY_Finance,838,credit,"Sheila Herrera: And have good credit scores, and then what happens if you get laid off"
CATEGORY_Finance,880,credit,"u're like, oh, what do I need to pay? Do I pay my credit card? Well, you have your four walls. You need yo"
CATEGORY_Finance,931,credit,"they talked a lot about redlining being the equal credit opportunity, no discrimination, and"
CATEGORY_Geography,46,reservation,"was hard. Obtaining home ownership on this letter reservation was very hard, and very time-consuming."
CATEGORY_Geography,49,reservation,"tribal members into a home, as opposed to off the reservation. You could close on a loan in 30 days."
CATEGORY_Geography,58,reservation,"eded to do off the reservationâ€¦ I mean, off the reservation was easier, but the compliance, it was a lot hard"
CATEGORY_Geography,64,reservation,"Sheila Herrera: from obtaining a home on the reservation. So we had to do, like, a lot of meetings with Bu"
CATEGORY_Geography,76,reservation,"you know, and so a lot of the 184 lenders off the reservation were having a hard time lending money toâ€¦ on th"
CATEGORY_Geography,76,reservation,ere having a hard time lending money toâ€¦ on the reservation because of all the hiccups that we had.
CATEGORY_Geography,82,reservation,"Sheila Herrera: home ownership on the reservation, we also realized that in order for our tribal me"
CATEGORY_Geography,190,reservation,"e gettingâ€¦ the next step is, let's lend off the reservation."
CATEGORY_Geography,193,reservation,hen we were likeâ€¦ so we decided to lend off the reservation.
CATEGORY_Geography,199,reservation,"Sheila Herrera: The minute we left the reservation, we lost our sovereignty."
CATEGORY_Geography,286,reservation,"p of growth, what are we gonna do? So we left the reservation."
CATEGORY_Geography,295,reservation,"Sheila Herrera: going off the reservation, it opened up a whole, like, the insurances. So y"
CATEGORY_Geography,355,reservation,"Mae, Freddie Mac, all those other lenders off the reservation. So right now, it's still very difficult"
CATEGORY_Geography,367,reservation,f they're having a hard time closing loans on the reservation.
CATEGORY_Geography,490,reservation,"Sheila Herrera: off the reservation lending, you know, they're so strict, the banks, "
CATEGORY_Geography,592,reservation,"k for Miranda, too, we kind of felt like, off the reservation, we were, like, becoming a lender."
CATEGORY_Geography,754,reservation,"is what you're going to experience on and off the reservation, and soâ€¦"
CATEGORY_Geography,919,reservation,"k from home for a few years, and when we left the reservation, we worked from home, and then we"
CATEGORY_Geography,925,reservation,"our barriers was that the minute we moved off the reservation, we had to be licensed through the state."
CATEGORY_Geography,973,reservation,", okay, we got our license, we're lending off the reservation, things are going good, but guess what? No."
CATEGORY_Geography,121,community," Pueblo Housing Authority. We opened it up to the community, and then our goal, our mission, was always"
CATEGORY_Geography,220,community,"Sheila Herrera: With us helping the community in home ownership and with consumer loans, you ha"
CATEGORY_Geography,307,community, we're able to spread that and put it back in the community. Now our goal is to become that premier mortgage 
CATEGORY_Geography,328,community,ifferent pueblos and haveâ€¦ maybe help them with community projects.
CATEGORY_Geography,343,community,"Sheila Herrera: let's educate the community and anybody else that wants to hire, that wants t"
CATEGORY_Geography,370,community,"'re tailoring all our needs and everything to the community, and we understand what they have to go through. "
CATEGORY_Geography,481,community,"oans, then that will focus on maybe educating the community on how to start a small business."
CATEGORY_Geography,580,community,", you know, these differentâ€¦ well, the athletic community, but also these other communities, how do you wor"
CATEGORY_Geography,586,community,"nk just, you know, staying really involved in the community."
CATEGORY_Geography,589,community," know, the money, but itâ€¦ we lost that sense of community engagement."
CATEGORY_Geography,601,community,"t of it, and we were like, no, you know what? The community misses us. Theyâ€¦ we'reâ€¦ we're engaged with th"
CATEGORY_Geography,616,community," leadership sees exactly what we're doing for the community, so they're moreâ€¦"
CATEGORY_Geography,622,community,ee howâ€¦ the difference that we're making at the community. They're notâ€¦ our tribal members aren't having 
CATEGORY_Geography,652,community,"Sheila Herrera: And engaging with the community. Out of sight, out of mind, you know, right? You'"
CATEGORY_Geography,745,community,"p further, and we said, let's start educating the community on obtaining a home."
CATEGORY_Geography,979,community,"o be affected. We just maybe won't be a certified community development financial institution, which is known"
CATEGORY_Geography,1045,community,"you know, withâ€¦ with your business, and for the community, and it's justâ€¦ it's just wonderful to see that"
CATEGORY_Geography,1135,community," onâ€¦ everything is more non-profit, helping the community, and that's why we were created."
CATEGORY_Geography,4,Pueblo,"y name is, Jodi Berchet, and, I'm from the Laguna Pueblo. I'm also Danae, on myâ€¦ on my mom's side, and t"
CATEGORY_Geography,19,Pueblo,"TIWA back in, 2009. I started working for Isletto Pueblo Housing Authority, and I was managing their, â€¦ "
CATEGORY_Geography,121,Pueblo, So we started collaborating withâ€¦ with Isletto Pueblo Housing Authority. We opened it up to the communi
CATEGORY_Geography,301,Pueblo,hen we had the opportunity to come back to Isleta Pueblo.
CATEGORY_Geography,421,Pueblo,"se sessions, we did, we partnered up with Isletto Pueblo, and then, we have, like, all the schools come in"
CATEGORY_Geography,1027,Pueblo," were created through the joint efforts of Isleto Pueblo Housing Authority and, and Pueblo Visleta. So thr"
CATEGORY_Geography,1027,Pueblo,"forts of Isleto Pueblo Housing Authority and, and Pueblo Visleta. So through them, then we were able to ta"
CATEGORY_Governance,235,board,"zational chart. You know, so you have to create a board, and then the board"
CATEGORY_Governance,235,board,"know, so you have to create a board, and then the board"
CATEGORY_Governance,343,board,"u know, you gotta create bylaws, you gotta have a board."
CATEGORY_Governance,595,board,Jodi Burshia: And then the board.
CATEGORY_Governance,598,board,Sheila Herrera: Our board and everybody was focusing on that bigger lender.
CATEGORY_Governance,16,Director," you today. I'm Sheila Herrera, I'm the Executive Director for Table Lending Services."
CATEGORY_Governance,580,leadership,"r communities, how do you work with, like, tribal leadership? Like, how do you, â€¦"
CATEGORY_Governance,616,leadership,"s good and bad. It's good because they seeâ€¦ the leadership sees exactly what we're doing for the community, "
CATEGORY_Governance,643,leadership,"d of, like, known on that national level with the leadership."
CATEGORY_Innovation,34,development,"home, you know, home ownership, and then plus any development services that would come along with that. And the"
CATEGORY_Innovation,127,development,"and introduceâ€¦ soâ€¦ so I guess backing up, our development services took off and became very successful."
CATEGORY_Innovation,478,development,"ay, maybe we can partner up with a small business development center, SBDC, and then they can teach you there. "
CATEGORY_Innovation,757,development,"Sheila Herrera: you know, so that's another development services that we focused on, is the home ownershi"
CATEGORY_Innovation,979,development,"ted. We just maybe won't be a certified community development financial institution, which is known as a CDFI."
CATEGORY_Markets,322,market,"Sheila Herrera: To the secondary market. And then from us selling our loans, then we'll b"
CATEGORY_Markets,988,market,"loans, like we were telling you, on the secondary market."
CATEGORY_Membership,163,member,"Sheila Herrera: A tribal member start their, their business."
CATEGORY_Membership,565,member,"y day, so even as a new, you know, as a new staff member coming in, it was nice, because we sent one of ou"
CATEGORY_Partnerships,340,partner,a: small micro-business loans. So we have another partner with Mission Driven that we're going to be workin
CATEGORY_Partnerships,478,partner," them in that right direction. Okay, maybe we can partner up with a small business development center, SBDC"
CATEGORY_Risk,130,challenge," participants, that went through the whole 90-day challenge of financial literacy. And they learned a lot, an"
CATEGORY_Risk,970,risk,hat onto the homeowner. So how do we mitigate our risk? We ended up having them build up. So all that ha
CATEGORY_Risk,964,barrier,Sheila Herrera: And so that was another barrier. We were in a flood zone area. Theyâ€¦
CATEGORY_Success,139,success,"l very confident in saying that that's due to the success of the financial literacy program, then that's wh"
CATEGORY_Success,184,growth,"Sheila Herrera: So, so with her growth in learning, she started off with no office exper"
CATEGORY_Success,256,growth," years in existence, now what's the next step for growth? So I think we're ready to hire somebody else. So"
CATEGORY_Success,286,growth,", we're like, we're ready to do that next step of growth, what are we gonna do? So we left the reservation"
CATEGORY_Success,334,growth,"Sheila Herrera: And then, so that's another growth thing. And then the next thing is we're partnerin"
CATEGORY_Success,439,growth,"e, there's aâ€¦ there's this whole other business growth opportunities for them. It's, you know, to let th"
CATEGORY_Success,151,profit,"errera: They don't know anything about, like, the profit and loss and everything that you have to go throu"
CATEGORY_Success,349,profit,"ver have known. See, I come from working from the profit toâ€¦ and then all of a sudden, a nonprofit. That"
CATEGORY_Success,496,profit," I think just all the different types of, like, a profit and loss, and it's just depending on what subject"
CATEGORY_Success,1039,profit," like, being a business owner, you know, as a non-profit. How are we going to be sustainable?"
CATEGORY_Success,1126,profit,"Sheila Herrera: You know, here we're a non-profit, so we don'tâ€¦ we're not, â€¦ We're not sure, â€"
CATEGORY_Success,1135,profit,"heila Herrera: Based onâ€¦ everything is more non-profit, helping the community, and that's why we were cr"
CATEGORY_Success,1039,sustainable,"you know, as a non-profit. How are we going to be sustainable?"
CATEGORY_Success,682,impact,"we need to say how many families did we help, the impact. And I thinkâ€¦ well, I know, kind of, that that'"
CATEGORY_Technology,655,social media,"age, putting letters in the newsletter, just that social media presence is what we're working on, too."
CATEGORY_Technology,661,social media,"That's great. Actually, I was gonna ask you about social media, like, how do youâ€¦ do you feel like you, â€¦ li"
CATEGORY_Technology,661,social media,"€¦ like, you have a greater presence by utilizing social media, or likeâ€¦."
CATEGORY_Technology,664,social media,"ably one of our weakâ€¦ one of our weaknesses was social media, and we have a Facebook page. We're having a hard"
CATEGORY_Timeline,70,established,partments that they needed to go through. Once we established
CATEGORY_Timeline,1012,since,"rst started, but we've done everything on our own since then."
CATEGORY_Timeline,19,started,"Sheila Herrera: We started TIWA back in, 2009. I started working for Isletto"
CATEGORY_Timeline,19,started,"Sheila Herrera: We started TIWA back in, 2009. I started working for Isletto Pueblo Housing Authority, and"
CATEGORY_Timeline,34,started,"with that. And then we were originally gonnaâ€¦ I started off, we were gonna do small micro-business loans."
CATEGORY_Timeline,37,started," I got the program up and running in 2009, and we started off, with, I think, a million and a half, and now"
CATEGORY_Timeline,88,started,"Sheila Herrera: that's when I started seeing a need for the financial literacy, and the"
CATEGORY_Timeline,103,started,Sheila Herrera: And it started with the financial literacy. So we created this p
CATEGORY_Timeline,106,started," said, okay, well, I think I could do this. So we started off with Dave Ramsey, andâ€¦ but then I realizedâ"
CATEGORY_Timeline,118,started,"Sheila Herrera: Weâ€¦ we started, doing it, like, once a year."
CATEGORY_Timeline,121,started,ameâ€¦ that program became very successful. So we started collaborating withâ€¦ with Isletto Pueblo Housing
CATEGORY_Timeline,130,started,"ould say, on an average, at the time that when we started, about 32 students, participants, that went throu"
CATEGORY_Timeline,157,started,"la Herrera: the micro-small business loans. So we started partnering up with, like, the loan fund, and let "
CATEGORY_Timeline,175,started,"dâ€¦ and I think that's when I hired Miranda. She started with us in,"
CATEGORY_Timeline,184,started," Herrera: So, so with her growth in learning, she started off with no office experience."
CATEGORY_Timeline,232,started,Sheila Herrera: And then we started havingâ€¦ then we collaborated with Mortgage Fina
CATEGORY_Timeline,259,started,"eila Herrera: job opportunity to Gabriel. Gabriel started working with us, never been in the business, and "
CATEGORY_Timeline,262,started,"era: I don't know, beforeâ€¦ because I originally started off working in the bank."
CATEGORY_Timeline,265,started,"n I opened up my own mortgage company, and then I started working here, so I've been 16 years here."
CATEGORY_Timeline,394,started,"ed up, when we were here at Asleta, when we first started, we came in and we partnered up with,"
CATEGORY_Timeline,430,started,"struction asâ€¦ as opposed to purchasing. Then we started teaching them about allâ€¦ we did a scan, and lik"
CATEGORY_Timeline,592,started,"Sheila Herrera: And we didn'tâ€¦ we started feelingâ€¦ I personally, and I think, you know, I"
CATEGORY_Timeline,694,started,"e home? You helped another family get in, or they started a small business with the help of you."
CATEGORY_Timeline,742,started,"Sheila Herrera: Oh man, John? Okay, so we just started working with her. We partnered up, and she works "
CATEGORY_Timeline,745,started,"Sheila Herrera: we started doing home ownership meet and greets. So then, no"
CATEGORY_Timeline,1012,started,"don'tâ€¦ we got help from the tribe when we first started, but we've done everything on our own since then."
CATEGORY_Timeline,70,created,"rrera: And with this side process application, we created it to help guide the tribal members, like, in the"
CATEGORY_Timeline,103,created,And it started with the financial literacy. So we created this program. So after we completed the Habitat f
CATEGORY_Timeline,115,created,"Jodi Burshia: Then from there, we kind of created our own."
CATEGORY_Timeline,1027,created,"ra: Yeah, so we're a separate entity, but we were created through the joint efforts of Isleto Pueblo Housin"
CATEGORY_Timeline,1135,created,"it, helping the community, and that's why we were created."
INDIGENOUS_TERM,199,sovereignty,": The minute we left the reservation, we lost our sovereignty."
INDIGENOUS_TERM,46,reservation,"was hard. Obtaining home ownership on this letter reservation was very hard, and very time-consuming."
INDIGENOUS_TERM,49,reservation,"tribal members into a home, as opposed to off the reservation. You could close on a loan in 30 days."
INDIGENOUS_TERM,58,reservation,"eded to do off the reservationâ€¦ I mean, off the reservation was easier, but the compliance, it was a lot hard"
INDIGENOUS_TERM,64,reservation,"Sheila Herrera: from obtaining a home on the reservation. So we had to do, like, a lot of meetings with Bu"
INDIGENOUS_TERM,76,reservation,"you know, and so a lot of the 184 lenders off the reservation were having a hard time lending money toâ€¦ on th"
INDIGENOUS_TERM,76,reservation,ere having a hard time lending money toâ€¦ on the reservation because of all the hiccups that we had.
INDIGENOUS_TERM,82,reservation,"Sheila Herrera: home ownership on the reservation, we also realized that in order for our tribal me"
INDIGENOUS_TERM,190,reservation,"e gettingâ€¦ the next step is, let's lend off the reservation."
INDIGENOUS_TERM,193,reservation,hen we were likeâ€¦ so we decided to lend off the reservation.
INDIGENOUS_TERM,199,reservation,"Sheila Herrera: The minute we left the reservation, we lost our sovereignty."
INDIGENOUS_TERM,286,reservation,"p of growth, what are we gonna do? So we left the reservation."
INDIGENOUS_TERM,295,reservation,"Sheila Herrera: going off the reservation, it opened up a whole, like, the insurances. So y"
INDIGENOUS_TERM,355,reservation,"Mae, Freddie Mac, all those other lenders off the reservation. So right now, it's still very difficult"
INDIGENOUS_TERM,367,reservation,f they're having a hard time closing loans on the reservation.
INDIGENOUS_TERM,490,reservation,"Sheila Herrera: off the reservation lending, you know, they're so strict, the banks, "
INDIGENOUS_TERM,592,reservation,"k for Miranda, too, we kind of felt like, off the reservation, we were, like, becoming a lender."
INDIGENOUS_TERM,754,reservation,"is what you're going to experience on and off the reservation, and soâ€¦"
INDIGENOUS_TERM,919,reservation,"k from home for a few years, and when we left the reservation, we worked from home, and then we"
INDIGENOUS_TERM,925,reservation,"our barriers was that the minute we moved off the reservation, we had to be licensed through the state."
INDIGENOUS_TERM,973,reservation,", okay, we got our license, we're lending off the reservation, things are going good, but guess what? No."
INDIGENOUS_TERM,4,Pueblo,"y name is, Jodi Berchet, and, I'm from the Laguna Pueblo. I'm also Danae, on myâ€¦ on my mom's side, and t"
INDIGENOUS_TERM,19,Pueblo,"TIWA back in, 2009. I started working for Isletto Pueblo Housing Authority, and I was managing their, â€¦ "
INDIGENOUS_TERM,121,Pueblo, So we started collaborating withâ€¦ with Isletto Pueblo Housing Authority. We opened it up to the communi
INDIGENOUS_TERM,301,Pueblo,hen we had the opportunity to come back to Isleta Pueblo.
INDIGENOUS_TERM,421,Pueblo,"se sessions, we did, we partnered up with Isletto Pueblo, and then, we have, like, all the schools come in"
INDIGENOUS_TERM,1027,Pueblo," were created through the joint efforts of Isleto Pueblo Housing Authority and, and Pueblo Visleta. So thr"
INDIGENOUS_TERM,1027,Pueblo,"forts of Isleto Pueblo Housing Authority and, and Pueblo Visleta. So through them, then we were able to ta"
INDIGENOUS_TERM,604,Tribal Council,"Sheila Herrera: We go before Tribal Council at least a couple of years, once a year."
INDIGENOUS_TERM,790,Indigenous,"stern information. There's, like, non-Western and Indigenous information as well. Like, that, â€¦"
INDIGENOUS_TERM,808,Indigenous,"mbine it with what they already know, like, their Indigenous knowledge."
INDIGENOUS_TERM,817,Indigenous," I think with the budgeting, when you were saying Indigenous, you know, everything is based, like, how importa"
INDIGENOUS_TERM,229,native,"Sheila Herrera: So, out of a lot of native city advice, they have, like, maybe 7 different w"
INDIGENOUS_TERM,400,Native,"nted to get together with us, and we did this big Native Youth Empowerment Symposium."
INDIGENOUS_TERM,403,Native,"to all the schools in the state of New Mexico for Native Americans, and then we said, we're going to put t"
INDIGENOUS_TERM,529,native,", and if you feel like you have a choice, we're a native CDFI here to help you, but if you want to go to a"
INDIGENOUS_TERM,637,Native,d just kind of helping the other commu- the other Native communities.
INDIGENOUS_TERM,754,native,"A, you can get conventional, or you can go with a native CDFI. This is what you're going to experience on "
INDIGENOUS_TERM,991,Native,hole goal is to continue to keep the money in the Native communities.
INDIGENOUS_TERM,1006,native,Sheila Herrera: native CDFI that's gonna be able to still have our homes
INDIGENOUS_TERM,1048,Native,"Sheila Herrera: Yeah, and it's strictly for Native Americans."
INDIGENOUS_TERM,1090,Native,"ila Herrera: Okay, we're gonna open it up, or our Native Youth Empowerment Symposium's gonna be in March."
METRIC_DollarAmount,301,"$38,000","ustâ€¦ it goes on. And that was costing us, like, $38,000 a year to run this business. And then the rent. S"
METRIC_DollarAmount,304,"$48,000","ust moved here back this week, and it's saving us $48,000."
METRIC_DollarAmount,451,"$30,000","unteers that come in, and they'll give them maybe $30,000, and they'll say, well, how much can you spend wi"
METRIC_DollarAmount,451,"$30,000","ey'll say, well, how much can you spend with this $30,000? Then they have different groups sitting down, an"
METRIC_DollarAmount,457,"$30,000","Sheila Herrera: that $30,000, and how fast that 30,000â€¦ we were doing 50,000"
METRIC_DollarAmount,544,"$300,000","at's our goal, and maybe instead of charging them $300,000, I mean, $300â€¦ 300% in interest, or 100%, maybe"
METRIC_DollarAmount,712,"$100,000"," like, if the appraised value was, I'll just say, $100,000,"
METRIC_DollarAmount,715,"$300,000","Herrera: Well, we'll say $300 now. But, you know, $300,000, and then that's what it appraises for? Well, who"
METRIC_DollarAmount,715,"$350,000","doesn't appraise for them? And they were offering $350,000."
QUESTION_Q3_WebsiteSocial,655,social media,"age, putting letters in the newsletter, just that social media presence is what we're working on, too."
QUESTION_Q3_WebsiteSocial,661,social media,"That's great. Actually, I was gonna ask you about social media, like, how do youâ€¦ do you feel like you, â€¦ li"
QUESTION_Q3_WebsiteSocial,661,social media,"€¦ like, you have a greater presence by utilizing social media, or likeâ€¦."
QUESTION_Q3_WebsiteSocial,664,social media,"ably one of our weakâ€¦ one of our weaknesses was social media, and we have a Facebook page. We're having a hard"
QUESTION_Q3_WebsiteSocial,655,Facebook,"about Tiwa, so being in the, you know, creating a Facebook page, putting letters in the newsletter, just tha"
QUESTION_Q3_WebsiteSocial,664,Facebook,"of our weaknesses was social media, and we have a Facebook page. We're having a hard time creating an Instag"
QUESTION_Q3_WebsiteSocial,664,Facebook,"ith that. But, you know, being in the newsletter, Facebook."
QUESTION_Q3_WebsiteSocial,664,Instagram,"cebook page. We're having a hard time creating an Instagram, so I don't knowâ€¦ we're having a hard time with"
QUESTION_Q4_OutsideAssistance,169,assistance,"ans. So under this umbrella, we have down payment assistance, we have debt consolidation, we have, credit mana"
QUESTION_Q4_OutsideAssistance,1036,assistance,"Sheila Herrera: Then we would get technical assistance, and so as this money kept"
QUESTION_Q4_OutsideAssistance,340,partner,a: small micro-business loans. So we have another partner with Mission Driven that we're going to be workin
QUESTION_Q4_OutsideAssistance,478,partner," them in that right direction. Okay, maybe we can partner up with a small business development center, SBDC"
QUESTION_Q6_CommunityDifferences,130,challenge," participants, that went through the whole 90-day challenge of financial literacy. And they learned a lot, an"
QUESTION_Q6_CommunityDifferences,355,difficult,"ff the reservation. So right now, it's still very difficult"
QUESTION_Q6_CommunityDifferences,358,difficult,Sheila Herrera: It's still very difficult toâ€¦
QUESTION_Q6_CommunityDifferences,964,barrier,Sheila Herrera: And so that was another barrier. We were in a flood zone area. Theyâ€¦
QUESTION_Q7_LeadershipEngagement,604,Council,"Sheila Herrera: We go before Tribal Council at least a couple of years, once a year."
QUESTION_Q7_LeadershipEngagement,235,board,"zational chart. You know, so you have to create a board, and then the board"
QUESTION_Q7_LeadershipEngagement,235,board,"know, so you have to create a board, and then the board"
QUESTION_Q7_LeadershipEngagement,343,board,"u know, you gotta create bylaws, you gotta have a board."
