Tag_Category,Line_Number,Matched_Text,Context
CATEGORY_Geography,925,community,"et a lot of positive, feedback from people in the community who,"
CATEGORY_Geography,931,community,"Lea Zeise: People in the community creating a space that is community-run, that isn'"
CATEGORY_Geography,931,community," People in the community creating a space that is community-run, that isn't reliant on tribal resources, and "
CATEGORY_Geography,949,community," behind on hand weeding. We put a call out to the community, we had, like, 25 people show up and help us weed"
CATEGORY_Geography,973,community,"Jodi Burshia: Always. In every community, it's like that."
CATEGORY_Geography,979,community,"rily say shifted, but, I mean, the ways that your community, that your cooperative."
CATEGORY_Geography,1060,community,"eeling really positive about themselves and their community, and that we're, like, sharing this greater purpo"
CATEGORY_Geography,1060,community,have this greater purpose of growing corn for our community.
CATEGORY_Geography,1072,community,"i Burshia: How does climate change impact in your community, like, impacting your co-op and the services that"
CATEGORY_Geography,1138,community,at going to look for your cooperative and for the community?
CATEGORY_Geography,22,Nation,Lea Zeise: We're located on the Oneida Nation Reservation in Wisconsin.
CATEGORY_Geography,58,nation,"ut 11 years ago. I was out east at another tribal nation in the Haudenosaunee Confederacy, and I was askin"
CATEGORY_Geography,127,Nation,"Lea Zeise: So, we struck up a deal with Onondaga Nation, and we traded them wild rice for corn seeds."
CATEGORY_Geography,412,nation," You know, it's nice to have the support from the nation when we can get it, but it's not always consisten"
CATEGORY_Geography,433,Nation,"er, and we can solve this problem, because Oneida Nation asked us to grow 5 more acres of corn for the com"
CATEGORY_Geography,802,Nation, to the Intertribal Harvest Symposium at Ho-Chunk Nation.
CATEGORY_Geography,805,Nation,"e also went to the green corn dance with Ho-Chung Nation, and we did a demonstration with them, and made s"
CATEGORY_Geography,7,Pueblo,"hia: My name is Jody Brache. I am from the Laguna Pueblo. I'm also… and it's pictured here in, like, in, l"
CATEGORY_Geography,7,Pueblo,"e, the back of my screen. A little picture of the Pueblo here, but, our Pueblo is, is, comprised of six vi"
CATEGORY_Geography,7,Pueblo,"en. A little picture of the Pueblo here, but, our Pueblo is, is, comprised of six villages, and from the m"
CATEGORY_Geography,1099,Pueblo,"even when this picture behind me was taken of our Pueblo and all of that, I mean."
CATEGORY_Governance,970,board,"going to be naysayers, you know, like, across the board, and"
CATEGORY_Governance,601,leadership,"Lea Zeise: I think so for our elected leadership, we, try to keep them informed of everything that"
CATEGORY_Governance,601,leadership,"have a lot of support and buy-in from our elected leadership, because,"
CATEGORY_Governance,604,leadership," we do, and anytime they want to come out and do, leadership, you know."
CATEGORY_Innovation,481,development,r cooperative adapt or adopt standard cooperative development approaches?
CATEGORY_Innovation,325,pilot,"through a process to get a grant and kind of do a pilot study, and I learned a lot about cooperatives by "
CATEGORY_Markets,715,market,"elves, have learned about us. And then, the first market that we entered was the Tribal Elder Food Box Pro"
CATEGORY_Markets,727,market,"Lea Zeise: We didn't really have to market for that. In fact, I think they approached us, or"
CATEGORY_Markets,736,market,Lea Zeise: And then the only other market that we would sell to would be the Oneida Cannery
CATEGORY_Markets,343,distribution,"e harvested that year, we'll have a meeting about distribution."
CATEGORY_Markets,358,distribution,"Lea Zeise: distribution or any conflicts around that. It was a really, st"
CATEGORY_Markets,556,distribution,"you know, those are one of the instances where at distribution time, we're like, let's make sure this person get"
CATEGORY_Markets,721,distribution,"r 3 years, and so we would decide how much of our distribution would go into it, and then sometimes after that."
CATEGORY_Markets,724,distribution,"Lea Zeise: families would get their distribution, and they would bring their corn together and put"
CATEGORY_Markets,1006,distribution,"emic with the shortages and the shutdowns and the distribution systems breaking down, the whole chain broke down"
CATEGORY_Membership,208,membership, to meet that minimum threshold to maintain their membership in the co-op.
CATEGORY_Membership,799,membership,"at, we try to, provide those opportunities to our membership."
CATEGORY_Operations,181,equipment,ccess to the land. We had somebody who knew about equipment and how to go buy equipment from auctions. We had
CATEGORY_Operations,181,equipment,mebody who knew about equipment and how to go buy equipment from auctions. We had somebody who was really int
CATEGORY_Operations,238,equipment,"w to drive the tractor and how to operate all the equipment, so that was really neat."
CATEGORY_Operations,421,equipment,"hours per acre. And what are the little pieces of equipment that we could get to help alleviate some of that,"
CATEGORY_Operations,427,equipment,"Lea Zeise: The types of equipment that we get so that we're not damaging the corn, "
CATEGORY_Operations,430,equipment,do that. So we're trying to piece these pieces of equipment together and create this system that
CATEGORY_Operations,436,equipment," hours just laying around. So hopefully with this equipment, we can start being one of those producers that p"
CATEGORY_Operations,544,equipment,"the second layer of assistance that we needed was equipment, and so we got, you know, some grants from the co"
CATEGORY_Operations,544,equipment, from outside the community to buy some pieces of equipment.
CATEGORY_Operations,553,equipment,"eise: making sure that we have, you know, all the equipment, even if we end up borrowing it, to do the things"
CATEGORY_Operations,586,equipment,then there's the back acres that take care of the equipment and prepping the fields. And then there's the mou
CATEGORY_Operations,949,equipment," like, all over the place, so we couldn't use our equipment to weed, so we had to hand weed again. And so, we"
CATEGORY_Partnerships,883,collaboration,does your cooperative engage in inter-cooperative collaboration with other cooperatives?
CATEGORY_Risk,103,barrier,"ey set aside some land for us. That was our first barrier because, in Oneida, we have a lot of ag lands, we"
CATEGORY_Risk,334,solve a problem,"ally make any money at this, we're just trying to solve a problem together and have positive outcomes for everybody"
CATEGORY_Risk,433,solve this problem,"out, and this building comes together, and we can solve this problem, because Oneida Nation asked us to grow 5 more ac"
CATEGORY_Success,331,profit," we're trying to do. We're not trying to be a non-profit, necessarily. We're not trying to,"
CATEGORY_Success,85,Sustainable,"I, that fall, wrote a really small grant from the Sustainable Agriculture Research and Education"
CATEGORY_Success,1072,impact,"Jodi Burshia: How does climate change impact in your community, like, impacting your co-op and"
CATEGORY_Success,1138,impact,"Jodi Burshia: Is the impact that you want your cooperative, is this something"
CATEGORY_Success,1144,impact,o that we can at least have sort of a net neutral impact with our building.
CATEGORY_Technology,580,website,"nance backgrounds now, and design background, and website building, and grant writing, and all of these gif"
CATEGORY_Technology,586,website," there's a tech committee that handles, like, the website, and making t-shirts and stuff like that, and the"
CATEGORY_Technology,706,website,"w, we created a Facebook page, and then we have a website that just directs you back to the Facebook page. "
CATEGORY_Timeline,49,established," the second question of when your cooperative was established, what is, if you can tell us about… a little bit "
CATEGORY_Timeline,118,established,"that, when did you say, when was your cooperative established?"
CATEGORY_Timeline,121,established,"So we're going into our 10th year, so our COP was established in 2016."
CATEGORY_Timeline,448,established,"had our share of, you know, bumping heads, and we established a mediation protocol that"
CATEGORY_Timeline,121,established in 2016,"So we're going into our 10th year, so our COP was established in 2016."
CATEGORY_Timeline,94,started,"Lea Zeise: And so, that was how we got started, was out of just kind of being curious and dippin"
CATEGORY_Timeline,106,started,n a free lease. So we got a free 5-year lease and started planting together. And that's how our co-op got s
CATEGORY_Timeline,106,started,"d planting together. And that's how our co-op got started, was from… from all that effort."
CATEGORY_Timeline,169,started,"a Zeise: Which was a lot more than we had when we started. So that's what kept us going, was this idea that"
CATEGORY_Timeline,184,started,"like, initial group of 10 people. And then, as we started growing, we started inviting people to come under"
CATEGORY_Timeline,184,started,"of 10 people. And then, as we started growing, we started inviting people to come under the wing of those f"
CATEGORY_Timeline,280,started,". And when we did our SWOT analysis when we first started through our facilitation, there was a lot of conc"
CATEGORY_Timeline,400,started," are getting older now, you know, they might have started at retirement age, and now it's 10 years later. S"
CATEGORY_Timeline,505,started,"hat we soak the corn in, the protocols around… we started with our protocols of giving thanks."
CATEGORY_Timeline,529,started,"ld call in to make it work, because, you know, we started with absolutely nothing. And so,"
CATEGORY_Timeline,877,started,"Lea Zeise: That's what my mom started telling people, because she has… she makes a real"
CATEGORY_Timeline,379,created,"Lea Zeise: So we created, like, a row adoption system. You could say, I'll"
CATEGORY_Timeline,445,created,"ve establish conflict resolution protocols as you created your bylaws, or how did you do that?"
CATEGORY_Timeline,622,created,"Lea Zeise: created a lot of goodwill, that we were there for them wh"
CATEGORY_Timeline,706,created,"Lea Zeise: You know, we created a Facebook page, and then we have a website that "
INDIGENOUS_TERM,76,Sovereignty,"Lea Zeise: what was it, the Food Sovereignty Summit that was hosted here in Oneida? And we jus"
INDIGENOUS_TERM,1009,sovereignty,"oming in. That, I think, is what sparked the food sovereignty movement."
INDIGENOUS_TERM,349,Elder,"Lea Zeise: Last year, we did the Tribal Elder Food Box program, so we set aside about 1,700 pou"
INDIGENOUS_TERM,715,Elder,", the first market that we entered was the Tribal Elder Food Box Program."
INDIGENOUS_TERM,130,ceremony,"d wild rice, and then that night, they had a moon ceremony, and they were saying how there was a prophecy th"
INDIGENOUS_TERM,508,ceremony," in, we'll have our, condolence edge of the woods ceremony to bring people in. So we… we try to follow our t"
INDIGENOUS_TERM,22,Reservation,Lea Zeise: We're located on the Oneida Nation Reservation in Wisconsin.
INDIGENOUS_TERM,7,Pueblo,"hia: My name is Jody Brache. I am from the Laguna Pueblo. I'm also… and it's pictured here in, like, in, l"
INDIGENOUS_TERM,7,Pueblo,"e, the back of my screen. A little picture of the Pueblo here, but, our Pueblo is, is, comprised of six vi"
INDIGENOUS_TERM,7,Pueblo,"en. A little picture of the Pueblo here, but, our Pueblo is, is, comprised of six villages, and from the m"
INDIGENOUS_TERM,1099,Pueblo,"even when this picture behind me was taken of our Pueblo and all of that, I mean."
INDIGENOUS_TERM,22,Nation,Lea Zeise: We're located on the Oneida Nation Reservation in Wisconsin.
INDIGENOUS_TERM,58,nation,"ut 11 years ago. I was out east at another tribal nation in the Haudenosaunee Confederacy, and I was askin"
INDIGENOUS_TERM,127,Nation,"Lea Zeise: So, we struck up a deal with Onondaga Nation, and we traded them wild rice for corn seeds."
INDIGENOUS_TERM,412,nation," You know, it's nice to have the support from the nation when we can get it, but it's not always consisten"
INDIGENOUS_TERM,433,Nation,"er, and we can solve this problem, because Oneida Nation asked us to grow 5 more acres of corn for the com"
INDIGENOUS_TERM,802,Nation, to the Intertribal Harvest Symposium at Ho-Chunk Nation.
INDIGENOUS_TERM,805,Nation,"e also went to the green corn dance with Ho-Chung Nation, and we did a demonstration with them, and made s"
INDIGENOUS_TERM,157,indigenous,"here there's 52 families from all these different indigenous communities, villages, and they bring all of thei"
INDIGENOUS_TERM,517,Indigenous,"Lea Zeise: I would like to see an Indigenous cooperative, you know, principles developed at so"
INDIGENOUS_TERM,820,Indigenous," was in… I was invited to, like, an international Indigenous corn"
INDIGENOUS_TERM,832,Indigenous,Lea Zeise: Indigenous organic verification program that they developed.
INDIGENOUS_TERM,835,indigenous,"ey took the organic standards, adapted it into an indigenous model, and it's like a mentorship program, a 3-ye"
INDIGENOUS_TERM,844,Indigenous," movement and story for, like, this resurgence of Indigenous foods and Indigenous life ways."
INDIGENOUS_TERM,844,Indigenous,"or, like, this resurgence of Indigenous foods and Indigenous life ways."
INDIGENOUS_TERM,910,Indigenous,"d we're really lucky around here, we have lots of Indigenous chefs, and so we would, yeah, it would be so awes"
INDIGENOUS_TERM,1018,Indigenous,"s. That's our core responsibility as Ungwehue, as Indigenous people. And so I think that is a… that was a good"
INDIGENOUS_TERM,103,native," ag lands, but most of them are leased out to non-native farmers that grow conventional crops. And so, we "
INDIGENOUS_TERM,226,Native,"Jodi Burshia: And so, some Native communities apply their cultural life ways and pr"
INDIGENOUS_TERM,595,Native,"d so, please share how you keep your community or Native leaders engaged and informed, because, you know, "
INDIGENOUS_TERM,595,Native,"med, because, you know, I mean, sometimes there's Native… excuse me, there's leaders that will go in there"
INDIGENOUS_TERM,598,Native,"o you keep everybody engaged, especially leaders, Native leaders?"
QUESTION_Q1_TribalValues,226,cultural,"shia: And so, some Native communities apply their cultural life ways and practices to inform the design of t"
QUESTION_Q1_TribalValues,283,cultural,"eise: the young people not having access to those cultural teachings, and not… and not being sure how they w"
QUESTION_Q1_TribalValues,487,cultural,"wed some of the principles that aligned with our, cultural ways, but we think we followed more of our cultur"
QUESTION_Q1_TribalValues,487,cultural,"ltural ways, but we think we followed more of our cultural protocols first, and"
QUESTION_Q1_TribalValues,823,cultural,"anted to go to Ecuador, and they invited us to do cultural exchange with them."
QUESTION_Q1_TribalValues,829,cultural,", and we went from village to village, and we did cultural exchange for, like, two and a half weeks. So we h"
QUESTION_Q2_MarketingPlan,688,marketing strategy,"bsolutely. And so when you're thinking about your marketing strategy and, like, how you've let people know, did your… "
QUESTION_Q2_MarketingPlan,688,marketing strategy,"now, did your… how did your cooperative develop a marketing strategy? Did you, like…"
QUESTION_Q3_WebsiteSocial,580,website,"nance backgrounds now, and design background, and website building, and grant writing, and all of these gif"
QUESTION_Q3_WebsiteSocial,586,website," there's a tech committee that handles, like, the website, and making t-shirts and stuff like that, and the"
QUESTION_Q3_WebsiteSocial,706,website,"w, we created a Facebook page, and then we have a website that just directs you back to the Facebook page. "
QUESTION_Q3_WebsiteSocial,706,Facebook,"Lea Zeise: You know, we created a Facebook page, and then we have a website that just direct"
QUESTION_Q3_WebsiteSocial,706,Facebook," have a website that just directs you back to the Facebook page. But I think it's a lot of, word of mouth, a"
QUESTION_Q4_OutsideAssistance,544,assistance,"Lea Zeise: Then the second layer of assistance that we needed was equipment, and so we got, you "
QUESTION_Q5_StandardApproaches,334,cooperative model,tributes. So that's how we kind of landed on that cooperative model.
QUESTION_Q5_StandardApproaches,481,standard,"shia: And so, did your cooperative adapt or adopt standard cooperative development approaches?"
QUESTION_Q5_StandardApproaches,517,standard,"developed at some point, because I think that the standard conventional co-op is a little bit more geared to"
QUESTION_Q6_CommunityDifferences,445,conflict,"ent personalities, did your cooperative establish conflict resolution protocols as you created your bylaws, "
QUESTION_Q6_CommunityDifferences,448,conflict,"needs a good therapist. So we've had our share of conflict, we've had our share of, you know, bumping heads,"
QUESTION_Q6_CommunityDifferences,451,conflict,"on wise people to, advise us and try to resolve a conflict in a good way, in a peaceful way."
QUESTION_Q6_CommunityDifferences,103,barrier,"ey set aside some land for us. That was our first barrier because, in Oneida, we have a lot of ag lands, we"
QUESTION_Q7_LeadershipEngagement,970,board,"going to be naysayers, you know, like, across the board, and"
QUESTION_Q7_LeadershipEngagement,883,engage,"Burshia: And so, with that, does your cooperative engage in inter-cooperative collaboration with other coo"
QUESTION_Q7_LeadershipEngagement,964,engage,"Lea Zeise: And so, we try not to engage with that, because it's just like, well."
QUESTION_Q7_LeadershipEngagement,76,meeting,"d here in Oneida? And we just called an impromptu meeting of corn growers, and we asked them, kind of like "
QUESTION_Q7_LeadershipEngagement,91,meeting,"Lea Zeise: And we had 75 people show up to that meeting, and so we were totally blown away by that, and t"
QUESTION_Q7_LeadershipEngagement,91,meeting, asked if anybody wanted to stay behind after the meeting and talk about growing together the old way. And 
QUESTION_Q7_LeadershipEngagement,343,meeting," how much we've harvested that year, we'll have a meeting about distribution."
QUESTION_Q7_LeadershipEngagement,346,meeting,"Lea Zeise: And a lot of times in that meeting, we'll say, oh, we gotta give some corn to this p"
QUESTION_Q8_Success,79,grow,wer in Oneida was that everyone was struggling to grow corn with just their family.
QUESTION_Q8_Success,97,grow,"… it's a lot of work for one family to take on to grow, you know, corn, especially enough corn to sustai"
QUESTION_Q8_Success,103,grow,"of them are leased out to non-native farmers that grow conventional crops. And so, we were kind of a new"
QUESTION_Q8_Success,103,grow,for them. It was a bunch of Oneidas who wanted to grow Oneida foods on Oneida lands.
QUESTION_Q8_Success,124,grow,"plant an acre and a half of corn, so we wanted to grow."
QUESTION_Q8_Success,301,grow,Lea Zeise: And so they didn't grow up with corn. And so when those people join our g
QUESTION_Q8_Success,433,grow,"e this problem, because Oneida Nation asked us to grow 5 more acres of corn for the community."
QUESTION_Q8_Success,454,grow,"e, but it's not always possible, especially as we grow, you have more personalities interacting with eac"
QUESTION_Q8_Success,619,grow,"e: Because that's… that can be hard. If you don't grow corn, finding corn when you need it can be kind o"
QUESTION_Q8_Success,661,grow,"Lea Zeise: you know, grow a certain amount, or make a certain amount, and I"
QUESTION_Q8_Success,331,profit," we're trying to do. We're not trying to be a non-profit, necessarily. We're not trying to,"
QUESTION_Q8_Success,334,positive, just trying to solve a problem together and have positive outcomes for everybody who contributes. So that's
QUESTION_Q8_Success,532,positive,"he members of our co-op have a really strong, And positive,"
QUESTION_Q8_Success,550,positive,"Lea Zeise: near Oneida that are very, positive working relationships, so they help us out a lot "
QUESTION_Q8_Success,925,positive,"Lea Zeise: We get a lot of positive, feedback from people in the community who,"
QUESTION_Q8_Success,1060,positive,"Lea Zeise: leave feeling really positive about themselves and their community, and that we"
QUESTION_Q8_Success,1072,impact,"Jodi Burshia: How does climate change impact in your community, like, impacting your co-op and"
QUESTION_Q8_Success,1138,impact,"Jodi Burshia: Is the impact that you want your cooperative, is this something"
QUESTION_Q8_Success,1144,impact,o that we can at least have sort of a net neutral impact with our building.
QUESTION_Q9_COVID,982,COVID,"urshia: worked with this global pandemic of, say, COVID-19. And so, do you think that that… that global p"
QUESTION_Q9_COVID,775,pandemic,"se: Yeah, and when we, when we had… so during the pandemic, we had,"
QUESTION_Q9_COVID,982,pandemic,"Jodi Burshia: worked with this global pandemic of, say, COVID-19. And so, do you think that that"
QUESTION_Q9_COVID,982,pandemic,"D-19. And so, do you think that that… that global pandemic"
QUESTION_Q9_COVID,1006,pandemic,", I think a lot of what we experienced during the pandemic with the shortages and the shutdowns and the dist"
QUESTION_Q9_COVID,1015,pandemic,and take care of each other. And I think that the pandemic was a big reminder to us that that's what we're s
